candidate_id,best_iteration,duration_seconds,pr_auc,roc_auc,f1,precision,recall,lift_at_10,threshold_f1,base_rate,top10_positive_rate,params_json,round,data_fraction,max_rounds
282,560,137.766,0.5418120982477936,0.7775506546966061,0.5155668245813038,0.4717254515706273,0.5683922476362352,3.2707246650647424,0.2553396784873509,0.2000000029802322,0.6541449427604675,"{""bagging_fraction"": 0.6783903971196462, ""bagging_freq"": 1, ""bagging_seed"": 324, ""boosting_type"": ""gbdt"", ""data_random_seed"": 324, ""deterministic"": true, ""feature_fraction"": 0.8122071077788415, ""feature_fraction_seed"": 324, ""force_col_wise"": true, ""lambda_l1"": 0.04493149792593564, ""lambda_l2"": 1.4095093601014986e-06, ""learning_rate"": 0.025205322759118676, ""max_bin"": 127, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 88, ""min_gain_to_split"": 0.6714035241730318, ""num_leaves"": 145, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 324, ""verbosity"": -1}",4,1.0,1600
284,389,176.09,0.5417902425863745,0.7776206813256381,0.5154035323049407,0.4736059296267688,0.5652928714347365,3.2724901546166816,0.2575543568277607,0.2000000029802322,0.6544980406761169,"{""bagging_fraction"": 0.9155336259116287, ""bagging_freq"": 1, ""bagging_seed"": 326, ""boosting_type"": ""gbdt"", ""data_random_seed"": 326, ""deterministic"": true, ""feature_fraction"": 0.7245388112871792, ""feature_fraction_seed"": 326, ""force_col_wise"": true, ""lambda_l1"": 0.02432347581445556, ""lambda_l2"": 0.00016430390164624465, ""learning_rate"": 0.029010746730100612, ""max_bin"": 127, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 357, ""min_gain_to_split"": 0.8924843372096598, ""num_leaves"": 177, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 326, ""verbosity"": -1}",4,1.0,1600
188,639,70.363,0.541692491193307,0.7775516778903013,0.5155117769113254,0.4817393824203734,0.5543763976617364,3.2710188139823257,0.2653733874887908,0.2000000029802322,0.6542037725448608,"{""bagging_fraction"": 0.6884494598705635, ""bagging_freq"": 1, ""bagging_seed"": 230, ""boosting_type"": ""gbdt"", ""data_random_seed"": 230, ""deterministic"": true, ""feature_fraction"": 0.8942609823301193, ""feature_fraction_seed"": 230, ""force_col_wise"": true, ""lambda_l1"": 8.904330631660847e-07, ""lambda_l2"": 0.015853058859288137, ""learning_rate"": 0.02445382824107961, ""max_bin"": 127, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 67, ""min_gain_to_split"": 0.9097966227332338, ""num_leaves"": 105, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 230, ""verbosity"": -1}",4,1.0,1600
486,727,152.179,0.5415487313315195,0.7774514240399102,0.5157953856176847,0.4759097579782603,0.5629781474361489,3.269155274791192,0.259272056237953,0.2000000029802322,0.6538310647010803,"{""bagging_fraction"": 0.8373660383487437, ""bagging_freq"": 1, ""bagging_seed"": 528, ""boosting_type"": ""gbdt"", ""data_random_seed"": 528, ""deterministic"": true, ""feature_fraction"": 0.9723748018479614, ""feature_fraction_seed"": 528, ""force_col_wise"": true, ""lambda_l1"": 1.2485499352012739, ""lambda_l2"": 9.625881130501511e-08, ""learning_rate"": 0.04426374904925681, ""max_bin"": 127, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 111, ""min_gain_to_split"": 0.6228509658561748, ""num_leaves"": 53, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 528, ""verbosity"": -1}",4,1.0,1600
434,620,164.352,0.5414937075276939,0.7774660094893293,0.5153417370186192,0.4876771815547325,0.5463337125818981,3.270332168484745,0.2710036835318931,0.2000000029802322,0.6540664434432983,"{""bagging_fraction"": 0.9092944858600605, ""bagging_freq"": 1, ""bagging_seed"": 476, ""boosting_type"": ""gbdt"", ""data_random_seed"": 476, ""deterministic"": true, ""feature_fraction"": 0.7656730220333122, ""feature_fraction_seed"": 476, ""force_col_wise"": true, ""lambda_l1"": 1.5050812749779607, ""lambda_l2"": 0.03804121611554513, ""learning_rate"": 0.02838479100456238, ""max_bin"": 63, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 339, ""min_gain_to_split"": 0.6268162361303028, ""num_leaves"": 252, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 476, ""verbosity"": -1}",4,1.0,1600
155,561,170.818,0.541452200758702,0.7774494771832957,0.5154345534244549,0.4875778570928686,0.5466671897681352,3.2700380195671617,0.2715966147678677,0.2000000029802322,0.654007613658905,"{""bagging_fraction"": 0.9976667017733237, ""bagging_freq"": 1, ""bagging_seed"": 197, ""boosting_type"": ""gbdt"", ""data_random_seed"": 197, ""deterministic"": true, ""feature_fraction"": 0.7465003702024777, ""feature_fraction_seed"": 197, ""force_col_wise"": true, ""lambda_l1"": 0.0002379718101093318, ""lambda_l2"": 0.0002002254261459788, ""learning_rate"": 0.038483903134494804, ""max_bin"": 127, ""max_depth"": -1, ""metric"": ""None"", ""min_data_in_leaf"": 326, ""min_gain_to_split"": 0.4217660627145613, ""num_leaves"": 65, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 197, ""verbosity"": -1}",4,1.0,1600
424,11,10.225,0.5350859941602955,0.7746924299737505,0.5118445230961411,0.4752080006723254,0.5546019851700734,3.2348268742140105,0.3310609392633771,0.2000000029802322,0.6469653844833374,"{""bagging_fraction"": 0.7957627720304336, ""bagging_freq"": 1, ""bagging_seed"": 466, ""boosting_type"": ""gbdt"", ""data_random_seed"": 466, ""deterministic"": true, ""feature_fraction"": 0.8381687544629494, ""feature_fraction_seed"": 466, ""force_col_wise"": true, ""lambda_l1"": 1.3067073615882216e-07, ""lambda_l2"": 3.4239603371973704e-05, ""learning_rate"": 0.03669106032543984, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 185, ""min_gain_to_split"": 0.31332541109448, ""num_leaves"": 195, ""objective"": ""binary"", ""scale_pos_weight"": 4.0, ""seed"": 466, ""verbosity"": -1}",4,1.0,1600
381,26,122.291,0.5325708705848172,0.7738243468943473,0.5109369351895118,0.46402434142045,0.5684020557887717,3.222664546628825,0.3527686387590507,0.2000000029802322,0.6445329189300537,"{""bagging_fraction"": 0.850799606817598, ""bagging_freq"": 1, ""bagging_seed"": 423, ""boosting_type"": ""gbdt"", ""data_random_seed"": 423, ""deterministic"": true, ""feature_fraction"": 0.9259808668439475, ""feature_fraction_seed"": 423, ""force_col_wise"": true, ""lambda_l1"": 0.0011114132411160023, ""lambda_l2"": 0.9256906768000583, ""learning_rate"": 0.05386503346977426, ""max_bin"": 127, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 264, ""min_gain_to_split"": 0.6724395722167903, ""num_leaves"": 33, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 423, ""verbosity"": -1}",4,1.0,1600
