candidate_id,best_iteration,duration_seconds,pr_auc,roc_auc,f1,precision,recall,lift_at_10,threshold_f1,base_rate,top10_positive_rate,params_json,round,data_fraction,max_rounds
11,700,29.845,0.5402060132426707,0.776536801695802,0.5149818431324319,0.478584662768594,0.5573708472866371,3.264546051609572,0.4153940445113869,0.1999994367361068,0.6529073715209961,"{""bagging_fraction"": 0.9561710784447288, ""bagging_freq"": 1, ""bagging_seed"": 53, ""boosting_type"": ""gbdt"", ""data_random_seed"": 53, ""deterministic"": true, ""feature_fraction"": 0.5933759329690748, ""feature_fraction_seed"": 53, ""force_col_wise"": true, ""lambda_l1"": 0.00012646973498480586, ""lambda_l2"": 6.626287623931756e-07, ""learning_rate"": 0.0696832319288129, ""max_bin"": 127, ""max_depth"": 12, ""metric"": ""None"", ""min_data_in_leaf"": 136, ""min_gain_to_split"": 0.3059566241506525, ""num_leaves"": 54, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 53, ""verbosity"": -1}",3,0.7,700
34,700,46.146,0.5403972072720795,0.7765731806313428,0.5155470174778201,0.4801963439404197,0.5565161344561365,3.259922208268901,0.4171001681922327,0.1999994367361068,0.6519826054573059,"{""bagging_fraction"": 0.8348129331704294, ""bagging_freq"": 1, ""bagging_seed"": 76, ""boosting_type"": ""gbdt"", ""data_random_seed"": 76, ""deterministic"": true, ""feature_fraction"": 0.7897250242295831, ""feature_fraction_seed"": 76, ""force_col_wise"": true, ""lambda_l1"": 3.921033273015646e-06, ""lambda_l2"": 0.04111861338268517, ""learning_rate"": 0.042630475433435684, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 972, ""min_gain_to_split"": 0.20240459312571835, ""num_leaves"": 166, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 76, ""verbosity"": -1}",3,0.7,700
40,700,59.195,0.5403080789762389,0.7766569479119609,0.5152434898602277,0.4769961342051257,0.5601591727500735,3.265807289445068,0.2614703263010274,0.1999994367361068,0.6531596183776855,"{""bagging_fraction"": 0.9939841952159449, ""bagging_freq"": 1, ""bagging_seed"": 82, ""boosting_type"": ""gbdt"", ""data_random_seed"": 82, ""deterministic"": true, ""feature_fraction"": 0.7193617630663718, ""feature_fraction_seed"": 82, ""force_col_wise"": true, ""lambda_l1"": 0.028829832823166816, ""lambda_l2"": 3.637072347873532, ""learning_rate"": 0.0447064628776196, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 293, ""min_gain_to_split"": 0.11847857721704136, ""num_leaves"": 213, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 82, ""verbosity"": -1}",3,0.7,700
46,700,124.321,0.5402712213683192,0.7766075344329508,0.5153198962073756,0.4840047757960686,0.5509675069007552,3.2644059802998644,0.4224304777777956,0.1999994367361068,0.6528793573379517,"{""bagging_fraction"": 0.8805794913708227, ""bagging_freq"": 1, ""bagging_seed"": 88, ""boosting_type"": ""gbdt"", ""data_random_seed"": 88, ""deterministic"": true, ""feature_fraction"": 0.619845846598491, ""feature_fraction_seed"": 88, ""force_col_wise"": true, ""lambda_l1"": 5.462273198545756e-07, ""lambda_l2"": 2.7341904487304068e-06, ""learning_rate"": 0.03920798176205855, ""max_bin"": 127, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 1155, ""min_gain_to_split"": 0.7099046972813039, ""num_leaves"": 124, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 88, ""verbosity"": -1}",3,0.7,700
61,700,37.875,0.5401081882019799,0.7766281739836873,0.5153036587221264,0.4880707733948173,0.5457551598032759,3.26244438591583,0.2721549144311583,0.1999994367361068,0.65248703956604,"{""bagging_fraction"": 0.9628019526482543, ""bagging_freq"": 1, ""bagging_seed"": 103, ""boosting_type"": ""gbdt"", ""data_random_seed"": 103, ""deterministic"": true, ""feature_fraction"": 0.7293486280156933, ""feature_fraction_seed"": 103, ""force_col_wise"": true, ""lambda_l1"": 0.004758720124234109, ""lambda_l2"": 3.958760624445595e-07, ""learning_rate"": 0.03860595186038424, ""max_bin"": 63, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 74, ""min_gain_to_split"": 0.33885563560960497, ""num_leaves"": 68, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 103, ""verbosity"": -1}",3,0.7,700
90,700,104.862,0.5404019761904,0.7765473489278644,0.5152256288846713,0.4819419702774591,0.5534475752777817,3.265386777491881,0.4191833515722419,0.1999994367361068,0.6530755162239075,"{""bagging_fraction"": 0.8837723847338808, ""bagging_freq"": 1, ""bagging_seed"": 132, ""boosting_type"": ""gbdt"", ""data_random_seed"": 132, ""deterministic"": true, ""feature_fraction"": 0.7826587690822432, ""feature_fraction_seed"": 132, ""force_col_wise"": true, ""lambda_l1"": 0.03803853565875322, ""lambda_l2"": 0.11133742434980931, ""learning_rate"": 0.035688534783973214, ""max_bin"": 127, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 202, ""min_gain_to_split"": 0.5699338186415264, ""num_leaves"": 120, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 132, ""verbosity"": -1}",3,0.7,700
155,700,76.747,0.5404769196645446,0.7768237611445458,0.5157624328150725,0.4750973681104685,0.5640404097016912,3.26790895513881,0.2595685134799544,0.1999994367361068,0.6535799503326416,"{""bagging_fraction"": 0.9976667017733237, ""bagging_freq"": 1, ""bagging_seed"": 197, ""boosting_type"": ""gbdt"", ""data_random_seed"": 197, ""deterministic"": true, ""feature_fraction"": 0.7465003702024777, ""feature_fraction_seed"": 197, ""force_col_wise"": true, ""lambda_l1"": 0.0002379718101093318, ""lambda_l2"": 0.0002002254261459788, ""learning_rate"": 0.038483903134494804, ""max_bin"": 127, ""max_depth"": -1, ""metric"": ""None"", ""min_data_in_leaf"": 326, ""min_gain_to_split"": 0.4217660627145613, ""num_leaves"": 65, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 197, ""verbosity"": -1}",3,0.7,700
184,700,67.03,0.540328207188993,0.7767108401908314,0.5156241008229269,0.4742190440346255,0.5649511692751755,3.264125837680449,0.2576138651733429,0.1999994367361068,0.6528233289718628,"{""bagging_fraction"": 0.9152885670486693, ""bagging_freq"": 1, ""bagging_seed"": 226, ""boosting_type"": ""gbdt"", ""data_random_seed"": 226, ""deterministic"": true, ""feature_fraction"": 0.9496264127566914, ""feature_fraction_seed"": 226, ""force_col_wise"": true, ""lambda_l1"": 1.39982099546104e-05, ""lambda_l2"": 0.0016124404013543657, ""learning_rate"": 0.03630586806718581, ""max_bin"": 127, ""max_depth"": -1, ""metric"": ""None"", ""min_data_in_leaf"": 105, ""min_gain_to_split"": 0.14102729995001462, ""num_leaves"": 54, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 226, ""verbosity"": -1}",3,0.7,700
188,700,428.438,0.5404942342077252,0.7767752652962963,0.5154590356929107,0.4857210144029351,0.5490759293250571,3.266367574683899,0.2693864816125952,0.1999994367361068,0.6532716751098633,"{""bagging_fraction"": 0.6884494598705635, ""bagging_freq"": 1, ""bagging_seed"": 230, ""boosting_type"": ""gbdt"", ""data_random_seed"": 230, ""deterministic"": true, ""feature_fraction"": 0.8942609823301193, ""feature_fraction_seed"": 230, ""force_col_wise"": true, ""lambda_l1"": 8.904330631660847e-07, ""lambda_l2"": 0.015853058859288137, ""learning_rate"": 0.02445382824107961, ""max_bin"": 127, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 67, ""min_gain_to_split"": 0.9097966227332338, ""num_leaves"": 105, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 230, ""verbosity"": -1}",3,0.7,700
229,700,159.063,0.5403265649673492,0.7764557413424892,0.5153277931671284,0.4868101332070628,0.5473945270355477,3.2631450404884315,0.4239822185424668,0.1999994367361068,0.652627170085907,"{""bagging_fraction"": 0.9031249093831082, ""bagging_freq"": 1, ""bagging_seed"": 271, ""boosting_type"": ""gbdt"", ""data_random_seed"": 271, ""deterministic"": true, ""feature_fraction"": 0.9863972104739545, ""feature_fraction_seed"": 271, ""force_col_wise"": true, ""lambda_l1"": 5.10901566125474, ""lambda_l2"": 0.3493244576642993, ""learning_rate"": 0.030634149160646777, ""max_bin"": 127, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 129, ""min_gain_to_split"": 0.14210392585164267, ""num_leaves"": 155, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 271, ""verbosity"": -1}",3,0.7,700
