candidate_id,best_iteration,duration_seconds,pr_auc,roc_auc,f1,precision,recall,lift_at_10,threshold_f1,base_rate,top10_positive_rate,params_json,round,data_fraction,max_rounds
10,128,66.621,0.5418104040681122,0.7774128423417691,0.5182682790377415,0.46171836061802707,0.590603697709774,3.2606245391304984,0.24349673725770826,0.19999803602695465,0.6521185040473938,"{""bagging_fraction"": 0.9588613108184232, ""bagging_freq"": 1, ""bagging_seed"": 52, ""boosting_type"": ""gbdt"", ""data_random_seed"": 52, ""deterministic"": true, ""feature_fraction"": 0.9828539490472815, ""feature_fraction_seed"": 52, ""force_col_wise"": true, ""lambda_l1"": 0.019831894538957492, ""lambda_l2"": 2.4707548306225857e-06, ""learning_rate"": 0.055115004664139884, ""max_bin"": 63, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 77, ""min_gain_to_split"": 0.9691763773477239, ""num_leaves"": 42, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 52, ""verbosity"": -1}",1,0.2,128
11,128,15.59,0.5418365329866329,0.7775202021710164,0.5195823035646695,0.47581763314574665,0.5722132313275464,3.2625858492266335,0.4097329133991313,0.19999803602695465,0.6525107622146606,"{""bagging_fraction"": 0.9561710784447288, ""bagging_freq"": 1, ""bagging_seed"": 53, ""boosting_type"": ""gbdt"", ""data_random_seed"": 53, ""deterministic"": true, ""feature_fraction"": 0.5933759329690748, ""feature_fraction_seed"": 53, ""force_col_wise"": true, ""lambda_l1"": 0.00012646973498480586, ""lambda_l2"": 6.626287623931756e-07, ""learning_rate"": 0.0696832319288129, ""max_bin"": 127, ""max_depth"": 12, ""metric"": ""None"", ""min_data_in_leaf"": 136, ""min_gain_to_split"": 0.3059566241506525, ""num_leaves"": 54, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 53, ""verbosity"": -1}",1,0.2,128
12,128,27.422,0.53850076688216,0.7760935463061098,0.5173790410067259,0.46394801354138293,0.5847187484674611,3.254739714763642,0.5210175909159783,0.19999803602695465,0.6509415507316589,"{""bagging_fraction"": 0.8322889783160994, ""bagging_freq"": 1, ""bagging_seed"": 54, ""boosting_type"": ""gbdt"", ""data_random_seed"": 54, ""deterministic"": true, ""feature_fraction"": 0.7444418678987967, ""feature_fraction_seed"": 54, ""force_col_wise"": true, ""lambda_l1"": 0.001806682010472525, ""lambda_l2"": 0.007056988569559169, ""learning_rate"": 0.016139903169009727, ""max_bin"": 127, ""max_depth"": -1, ""metric"": ""None"", ""min_data_in_leaf"": 711, ""min_gain_to_split"": 0.08444432113988909, ""num_leaves"": 170, ""objective"": ""binary"", ""scale_pos_weight"": 4.0, ""seed"": 54, ""verbosity"": -1}",1,0.2,128
13,128,57.368,0.5370020054325102,0.7752570505370692,0.5164125682441157,0.4798753789154597,0.5589720955323427,3.2532686576850027,0.362323784707329,0.19999803602695465,0.6506473422050476,"{""bagging_fraction"": 0.5965313354751482, ""bagging_freq"": 1, ""bagging_seed"": 55, ""boosting_type"": ""gbdt"", ""data_random_seed"": 55, ""deterministic"": true, ""feature_fraction"": 0.6150358849897212, ""feature_fraction_seed"": 55, ""force_col_wise"": true, ""lambda_l1"": 0.0019444695635503699, ""lambda_l2"": 3.4303364402694005e-07, ""learning_rate"": 0.011192885630312382, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 169, ""min_gain_to_split"": 0.9251201183767972, ""num_leaves"": 61, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 55, ""verbosity"": -1}",1,0.2,128
14,128,122.724,0.5387324489136052,0.7762622781869404,0.5174969756955901,0.46917125309085106,0.5769211907213967,3.251307049562717,0.3949522987413912,0.19999803602695465,0.650255024433136,"{""bagging_fraction"": 0.9022308522626288, ""bagging_freq"": 1, ""bagging_seed"": 56, ""boosting_type"": ""gbdt"", ""data_random_seed"": 56, ""deterministic"": true, ""feature_fraction"": 0.7670365466243051, ""feature_fraction_seed"": 56, ""force_col_wise"": true, ""lambda_l1"": 5.5535412152211086e-08, ""lambda_l2"": 0.00023984185670010942, ""learning_rate"": 0.025582945470470315, ""max_bin"": 63, ""max_depth"": 6, ""metric"": ""None"", ""min_data_in_leaf"": 1716, ""min_gain_to_split"": 0.4907069943545209, ""num_leaves"": 80, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 56, ""verbosity"": -1}",1,0.2,128
15,128,202.577,0.5412390131107908,0.7774850952783763,0.5178973487111151,0.4871839204668252,0.5527438575842283,3.2694514776546324,0.5967844019884977,0.19999803602695465,0.6538838744163513,"{""bagging_fraction"": 0.784302581112192, ""bagging_freq"": 1, ""bagging_seed"": 57, ""boosting_type"": ""gbdt"", ""data_random_seed"": 57, ""deterministic"": true, ""feature_fraction"": 0.6992060488041485, ""feature_fraction_seed"": 57, ""force_col_wise"": true, ""lambda_l1"": 8.916679213564964e-05, ""lambda_l2"": 1.5649797375398334e-08, ""learning_rate"": 0.04703318235733728, ""max_bin"": 63, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 134, ""min_gain_to_split"": 0.8262919241943578, ""num_leaves"": 57, ""objective"": ""binary"", ""scale_pos_weight"": 4.0, ""seed"": 57, ""verbosity"": -1}",1,0.2,128
16,128,112.232,0.5371539958854701,0.7749943075571047,0.5163169899952573,0.4785247823174816,0.5605904565739788,3.251307049562717,0.38109626046096673,0.19999803602695465,0.650255024433136,"{""bagging_fraction"": 0.8467401856113559, ""bagging_freq"": 1, ""bagging_seed"": 58, ""boosting_type"": ""gbdt"", ""data_random_seed"": 58, ""deterministic"": true, ""feature_fraction"": 0.6765552027275538, ""feature_fraction_seed"": 58, ""force_col_wise"": true, ""lambda_l1"": 0.0349101350254459, ""lambda_l2"": 0.08276132351381225, ""learning_rate"": 0.014619944624508408, ""max_bin"": 63, ""max_depth"": 6, ""metric"": ""None"", ""min_data_in_leaf"": 597, ""min_gain_to_split"": 0.10774094595589656, ""num_leaves"": 72, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 58, ""verbosity"": -1}",1,0.2,128
17,128,167.328,0.5353715998756919,0.7737657644277329,0.5157727648729012,0.47395020133125154,0.5656907459173165,3.2253161889816604,0.2515289911304743,0.19999803602695465,0.6450569033622742,"{""bagging_fraction"": 0.923405384409586, ""bagging_freq"": 1, ""bagging_seed"": 59, ""boosting_type"": ""gbdt"", ""data_random_seed"": 59, ""deterministic"": true, ""feature_fraction"": 0.7169150277380975, ""feature_fraction_seed"": 59, ""force_col_wise"": true, ""lambda_l1"": 0.18804563142456526, ""lambda_l2"": 7.149077999069411e-06, ""learning_rate"": 0.018653170606174004, ""max_bin"": 127, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 387, ""min_gain_to_split"": 0.952899395069745, ""num_leaves"": 17, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 59, ""verbosity"": -1}",1,0.2,128
18,128,26.526,0.5396610658354075,0.7770739509036154,0.5178938072634949,0.47096851911339543,0.5752047471923888,3.254739714763642,0.57594981624276,0.19999803602695465,0.6509415507316589,"{""bagging_fraction"": 0.7457936770013671, ""bagging_freq"": 1, ""bagging_seed"": 60, ""boosting_type"": ""gbdt"", ""data_random_seed"": 60, ""deterministic"": true, ""feature_fraction"": 0.5702097787265481, ""feature_fraction_seed"": 60, ""force_col_wise"": true, ""lambda_l1"": 8.538470386153106, ""lambda_l2"": 1.0594864243782975, ""learning_rate"": 0.04034169927208434, ""max_bin"": 127, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 92, ""min_gain_to_split"": 0.7486080194569492, ""num_leaves"": 31, ""objective"": ""binary"", ""scale_pos_weight"": 4.0, ""seed"": 60, ""verbosity"": -1}",1,0.2,128
19,128,2.651,0.5405928507012177,0.7770660835012537,0.5180676547120715,0.48092757519744583,0.5614241577166397,3.2679804205759937,0.26340039885288974,0.19999803602695465,0.65358966588974,"{""bagging_fraction"": 0.8477475684254925, ""bagging_freq"": 1, ""bagging_seed"": 61, ""boosting_type"": ""gbdt"", ""data_random_seed"": 61, ""deterministic"": true, ""feature_fraction"": 0.8974055944499446, ""feature_fraction_seed"": 61, ""force_col_wise"": true, ""lambda_l1"": 2.306319971973142e-05, ""lambda_l2"": 7.082719010199231e-08, ""learning_rate"": 0.11240219270286719, ""max_bin"": 63, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 160, ""min_gain_to_split"": 0.746789611349026, ""num_leaves"": 65, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 61, ""verbosity"": -1}",1,0.2,128
