candidate_id,best_iteration,duration_seconds,pr_auc,roc_auc,f1,precision,recall,lift_at_10,threshold_f1,base_rate,top10_positive_rate,params_json,round,data_fraction,max_rounds
0,320,13.542,0.5436342130513659,0.779245813705815,0.5186509437205624,0.486875510994449,0.5548635460853787,3.272558946264967,0.5928151006830482,0.20000293850898743,0.6545214056968689,"{""bagging_fraction"": 0.9890300582365401, ""bagging_freq"": 1, ""bagging_seed"": 42, ""boosting_type"": ""gbdt"", ""data_random_seed"": 42, ""deterministic"": true, ""feature_fraction"": 0.5923798065494423, ""feature_fraction_seed"": 42, ""force_col_wise"": true, ""lambda_l1"": 0.07083653639938664, ""lambda_l2"": 0.1187349975151042, ""learning_rate"": 0.0813285339384323, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 655, ""min_gain_to_split"": 0.12811363267554587, ""num_leaves"": 52, ""objective"": ""binary"", ""scale_pos_weight"": 4.0, ""seed"": 42, ""verbosity"": -1}",2,0.4,320
9,320,10.026,0.5431027588881195,0.7790214975817802,0.5177667244173699,0.47576106158333675,0.5679081970428855,3.274275236794599,0.25666105109298565,0.20000293850898743,0.6548646688461304,"{""bagging_fraction"": 0.6185404462209259, ""bagging_freq"": 1, ""bagging_seed"": 51, ""boosting_type"": ""gbdt"", ""data_random_seed"": 51, ""deterministic"": true, ""feature_fraction"": 0.7754701487965137, ""feature_fraction_seed"": 51, ""force_col_wise"": true, ""lambda_l1"": 0.018487720879080554, ""lambda_l2"": 0.00010361114668834579, ""learning_rate"": 0.07072297449733993, ""max_bin"": 63, ""max_depth"": -1, ""metric"": ""None"", ""min_data_in_leaf"": 91, ""min_gain_to_split"": 0.3810212260964825, ""num_leaves"": 56, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 51, ""verbosity"": -1}",2,0.4,320
10,320,15.559,0.5438119526920111,0.7790353715523258,0.5183107584256852,0.48438998401704847,0.5573400681656573,3.2786885978734865,0.2657152969511231,0.20000293850898743,0.6557473540306091,"{""bagging_fraction"": 0.9588613108184232, ""bagging_freq"": 1, ""bagging_seed"": 52, ""boosting_type"": ""gbdt"", ""data_random_seed"": 52, ""deterministic"": true, ""feature_fraction"": 0.9828539490472815, ""feature_fraction_seed"": 52, ""force_col_wise"": true, ""lambda_l1"": 0.019831894538957492, ""lambda_l2"": 2.4707548306225857e-06, ""learning_rate"": 0.055115004664139884, ""max_bin"": 63, ""max_depth"": 16, ""metric"": ""None"", ""min_data_in_leaf"": 77, ""min_gain_to_split"": 0.9691763773477239, ""num_leaves"": 42, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 52, ""verbosity"": -1}",2,0.4,320
11,320,21.773,0.5439289834742327,0.7794418512171262,0.519027833115146,0.4844035527601887,0.558982909545644,3.2669195356568372,0.4187031325117841,0.20000293850898743,0.6533935070037842,"{""bagging_fraction"": 0.9561710784447288, ""bagging_freq"": 1, ""bagging_seed"": 53, ""boosting_type"": ""gbdt"", ""data_random_seed"": 53, ""deterministic"": true, ""feature_fraction"": 0.5933759329690748, ""feature_fraction_seed"": 53, ""force_col_wise"": true, ""lambda_l1"": 0.00012646973498480586, ""lambda_l2"": 6.626287623931756e-07, ""learning_rate"": 0.0696832319288129, ""max_bin"": 127, ""max_depth"": 12, ""metric"": ""None"", ""min_data_in_leaf"": 136, ""min_gain_to_split"": 0.3059566241506525, ""num_leaves"": 54, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 53, ""verbosity"": -1}",2,0.4,320
21,320,9.831,0.543385764208364,0.7791980784359299,0.5188566435174539,0.4884929312173894,0.5532452247259888,3.2688810956960865,0.2697862947135348,0.20000293850898743,0.6537858247756958,"{""bagging_fraction"": 0.5562713294686907, ""bagging_freq"": 1, ""bagging_seed"": 63, ""boosting_type"": ""gbdt"", ""data_random_seed"": 63, ""deterministic"": true, ""feature_fraction"": 0.6147538761480629, ""feature_fraction_seed"": 63, ""force_col_wise"": true, ""lambda_l1"": 1.1665524496514149e-06, ""lambda_l2"": 1.5360309271896555e-07, ""learning_rate"": 0.08209165948013791, ""max_bin"": 127, ""max_depth"": 6, ""metric"": ""None"", ""min_data_in_leaf"": 317, ""min_gain_to_split"": 0.6776586736128575, ""num_leaves"": 235, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 63, ""verbosity"": -1}",2,0.4,320
22,320,33.523,0.5443288607562802,0.7792952831844406,0.5185824625170377,0.48306071058255917,0.5597430301841454,3.274029967284981,0.41535911186630753,0.20000293850898743,0.6548156142234802,"{""bagging_fraction"": 0.8719332083271107, ""bagging_freq"": 1, ""bagging_seed"": 64, ""boosting_type"": ""gbdt"", ""data_random_seed"": 64, ""deterministic"": true, ""feature_fraction"": 0.9118560367820182, ""feature_fraction_seed"": 64, ""force_col_wise"": true, ""lambda_l1"": 0.04475649157920147, ""lambda_l2"": 1.511888501313396e-07, ""learning_rate"": 0.039399454307454534, ""max_bin"": 127, ""max_depth"": 12, ""metric"": ""None"", ""min_data_in_leaf"": 104, ""min_gain_to_split"": 0.12375380365034461, ""num_leaves"": 107, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 64, ""verbosity"": -1}",2,0.4,320
34,320,13.681,0.5438913406260054,0.7792900870967309,0.5186296975252063,0.48676258683355916,0.554961626167766,3.2750107473046057,0.42180602603564826,0.20000293850898743,0.655011773109436,"{""bagging_fraction"": 0.8348129331704294, ""bagging_freq"": 1, ""bagging_seed"": 76, ""boosting_type"": ""gbdt"", ""data_random_seed"": 76, ""deterministic"": true, ""feature_fraction"": 0.7897250242295831, ""feature_fraction_seed"": 76, ""force_col_wise"": true, ""lambda_l1"": 3.921033273015646e-06, ""lambda_l2"": 0.04111861338268517, ""learning_rate"": 0.042630475433435684, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 972, ""min_gain_to_split"": 0.20240459312571835, ""num_leaves"": 166, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 76, ""verbosity"": -1}",2,0.4,320
36,320,11.316,0.5432931237818049,0.779025274962734,0.5185741429725456,0.48376072004755033,0.5587867493808695,3.26667426614722,0.2648436138244405,0.20000293850898743,0.653344452381134,"{""bagging_fraction"": 0.6640225092276343, ""bagging_freq"": 1, ""bagging_seed"": 78, ""boosting_type"": ""gbdt"", ""data_random_seed"": 78, ""deterministic"": true, ""feature_fraction"": 0.9757121782677987, ""feature_fraction_seed"": 78, ""force_col_wise"": true, ""lambda_l1"": 0.0020449517161147323, ""lambda_l2"": 7.168739152398942e-08, ""learning_rate"": 0.0874808268029578, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 939, ""min_gain_to_split"": 0.6161657000241213, ""num_leaves"": 81, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 78, ""verbosity"": -1}",2,0.4,320
40,320,24.073,0.5437643125470304,0.7792641281525999,0.5188534225517678,0.4812849923462434,0.5627835127381507,3.269371336696476,0.26161548674295043,0.20000293850898743,0.6538838744163513,"{""bagging_fraction"": 0.9939841952159449, ""bagging_freq"": 1, ""bagging_seed"": 82, ""boosting_type"": ""gbdt"", ""data_random_seed"": 82, ""deterministic"": true, ""feature_fraction"": 0.7193617630663718, ""feature_fraction_seed"": 82, ""force_col_wise"": true, ""lambda_l1"": 0.028829832823166816, ""lambda_l2"": 3.637072347873532, ""learning_rate"": 0.0447064628776196, ""max_bin"": 127, ""max_depth"": 8, ""metric"": ""None"", ""min_data_in_leaf"": 293, ""min_gain_to_split"": 0.11847857721704136, ""num_leaves"": 213, ""objective"": ""binary"", ""scale_pos_weight"": 1.0, ""seed"": 82, ""verbosity"": -1}",2,0.4,320
46,320,20.933,0.544209052277203,0.7794917620077226,0.5187194666360135,0.4882498052453908,0.5532452247259888,3.2759915273242304,0.42371135667639764,0.20000293850898743,0.6552079319953918,"{""bagging_fraction"": 0.8805794913708227, ""bagging_freq"": 1, ""bagging_seed"": 88, ""boosting_type"": ""gbdt"", ""data_random_seed"": 88, ""deterministic"": true, ""feature_fraction"": 0.619845846598491, ""feature_fraction_seed"": 88, ""force_col_wise"": true, ""lambda_l1"": 5.462273198545756e-07, ""lambda_l2"": 2.7341904487304068e-06, ""learning_rate"": 0.03920798176205855, ""max_bin"": 127, ""max_depth"": 10, ""metric"": ""None"", ""min_data_in_leaf"": 1155, ""min_gain_to_split"": 0.7099046972813039, ""num_leaves"": 124, ""objective"": ""binary"", ""scale_pos_weight"": 2.0, ""seed"": 88, ""verbosity"": -1}",2,0.4,320
