round,target_epoch,steps_per_epoch,updates_accumulated,candidate_id,lr,dropout,activation,hidden_dims,batch_size,weight_decay,pos_weight,pr_auc,roc_auc,f1,precision,recall,lift_at_10,threshold_f1,base_rate,top10_positive_rate,val_loss,duration_seconds
2,15,125,1875,824,0.004715381599833196,0.16584763033094269,leaky_relu,"[256, 128, 64]",16384,1.7115256105042944e-06,2.0,0.5371410002769321,0.7748337669948455,0.5132614685898415,0.47310333416066847,0.5608693946408254,3.2440465205304845,0.413906067609787,0.20000000298023224,0.6488093137741089,0.6201513473061274,6.530669450759888
2,15,125,1875,330,0.004512971190089239,0.2059764737479408,relu,"[256, 256, 32]",16384,1.209876356320391e-07,1.0,0.5370902243738132,0.7747751157462817,0.5130835683272906,0.47189882589293064,0.5621444544705559,3.241103839261773,0.25807568430900574,0.20000000298023224,0.6482207775115967,0.4092770576107576,6.513273000717163
2,15,125,1875,817,0.004057439498603711,0.13723698674466572,leaky_relu,"[128, 256, 32]",16384,6.27658680656254e-06,1.0,0.5370567063276317,0.7746702558347518,0.5133100029687739,0.4740690274015853,0.5596335674212405,3.239730846289831,0.25044921040534973,0.20000000298023224,0.6479461789131165,0.4092374993706326,6.470817804336548
2,15,125,1875,161,0.004751585460750109,0.05911102627406577,leaky_relu,"[64, 64, 32]",16384,4.936237158074946e-06,2.0,0.5367230602966226,0.7745909855659643,0.5132820699938285,0.4746282334319157,0.5587900663031111,3.2427712791745176,0.41240257024765015,0.20000000298023224,0.648554265499115,0.6205232816313261,6.775433778762817
2,15,125,1875,98,0.00790222061659122,0.11459560922858276,relu,"[256, 256]",16384,1.608718759331238e-07,1.0,0.536577437873348,0.7745130144642094,0.5128179519423272,0.47735397773852484,0.5539742634077445,3.2434579246720983,0.274701327085495,0.20000000298023224,0.6486915946006775,0.4096036813289431,5.309621810913086
2,15,63,945,138,0.008719796893450125,0.058454101121652516,relu,"[64, 128, 64, 64]",32768,1.3475886236935304e-06,1.0,0.5363042194127293,0.7744388601638983,0.5127285670968847,0.4644634284212957,0.5721880026678174,3.2417904847593535,0.23982904851436615,0.20000000298023224,0.6483581066131592,0.4099893261505289,4.33815598487854
2,15,125,1875,788,0.001265614220539916,0.14555009746691527,relu,"[256, 128, 128, 32]",16384,6.455525951233068e-07,2.0,0.5362566605861884,0.7743862333952526,0.5125453894090641,0.4667439968423512,0.5683137824159441,3.241103839261773,0.410368949174881,0.20000000298023224,0.6482207775115967,0.6208161637596816,7.71370792388916
2,15,63,945,491,0.0040764999123570605,0.1256144670895113,leaky_relu,"[64, 256, 256, 32]",32768,1.3173418129273819e-05,1.0,0.5362362597425998,0.7742604520352012,0.5127382507998017,0.47423608448497173,0.5580446467103456,3.2427712791745176,0.25679051876068115,0.20000000298023224,0.648554265499115,0.4095654153474021,4.308443546295166
2,15,125,1875,646,0.0033426795778267147,0.206893100749433,relu,"[64, 128, 256, 128]",16384,2.9351318132922096e-06,1.0,0.5361896856476742,0.774262735663462,0.5130978838103908,0.47072695412934185,0.5638510730118875,3.2432618253937093,0.2523162066936493,0.20000000298023224,0.6486523747444153,0.40979060646041454,7.7012999057769775
2,15,63,945,660,0.005102995266548861,0.1434023498185529,leaky_relu,"[256, 256, 128, 32]",32768,5.966817221958591e-06,2.0,0.5361753324460573,0.774492714238284,0.513448349764252,0.47124872963315084,0.5639491545372514,3.235611271327566,0.41167697310447693,0.20000000298023224,0.6471222639083862,0.6207560102218148,4.319831371307373
