round,target_epoch,steps_per_epoch,updates_accumulated,candidate_id,lr,dropout,activation,hidden_dims,batch_size,weight_decay,pos_weight,pr_auc,roc_auc,f1,precision,recall,lift_at_10,threshold_f1,base_rate,top10_positive_rate,val_loss,duration_seconds
3,40,125,5000,98,0.00790222061659122,0.11459560922858276,relu,"[256, 256]",16384,1.608718759331238e-07,1.0,0.5425706355838051,0.7773468833916529,0.5165137947286372,0.4800687401017623,0.5589469967436933,3.271312962899909,0.26430922746658325,0.20000000298023224,0.6542626023292542,0.4073506681316434,5.835506200790405
3,40,125,5000,824,0.004715381599833196,0.16584763033094269,leaky_relu,"[256, 128, 64]",16384,1.7115256105042944e-06,2.0,0.5424114938044571,0.7774879981790552,0.5166654209552115,0.4682168442358416,0.5762976185805642,3.270136069206356,0.40328094363212585,0.20000000298023224,0.6540272235870361,0.6175264907096506,7.304687023162842
3,40,125,5000,224,0.0009891269273199538,0.18597866332380486,leaky_relu,"[256, 256, 64, 64]",16384,1.5342570245214055e-05,2.0,0.5421572298196362,0.7771864724402743,0.5167778217245628,0.48163244553289214,0.5574561575581624,3.270136069206356,0.4141932427883148,0.20000000298023224,0.6540272235870361,0.617355048679848,8.805460453033447
3,40,125,5000,59,0.0007626239252959497,0.15305977555506683,relu,"[256, 256, 64, 64]",16384,1.8966550977696662e-05,2.0,0.5421018362351275,0.7771339619892798,0.5165572476029329,0.47832772062940276,0.5614284593353995,3.2634666075785965,0.4109545946121216,0.20000000298023224,0.6526933312416077,0.6176038574160345,9.058209657669067
3,40,125,5000,788,0.001265614220539916,0.14555009746691527,relu,"[256, 128, 128, 32]",16384,6.455525951233068e-07,2.0,0.5420394776784611,0.7773347754613048,0.516848759584226,0.47101729925122643,0.5725607124642003,3.2670956363216694,0.40256649255752563,0.20000000298023224,0.6534191370010376,0.6172571977448822,8.763116121292114
3,40,63,2520,138,0.008719796893450125,0.058454101121652516,relu,"[64, 128, 64, 64]",32768,1.3475886236935304e-06,1.0,0.5419902686917637,0.7770908925560953,0.5169541386678227,0.4708408880293324,0.5730805445486288,3.2717054594799064,0.25443392992019653,0.20000000298023224,0.6543411016464233,0.40752742411885545,4.6294238567352295
3,40,63,2520,976,0.0019831454816419147,0.17016914831794105,relu,"[128, 256, 32, 32]",32768,1.356856699548968e-05,2.0,0.5419469795076454,0.7770921173005142,0.5164708967437991,0.4790726543758702,0.5602024402683511,3.264349352354566,0.39976948499679565,0.20000000298023224,0.6528698801994324,0.6190773223146011,5.04143762588501
3,40,125,5000,330,0.004512971190089239,0.2059764737479408,relu,"[256, 256, 32]",16384,1.209876356320391e-07,1.0,0.5417573838040675,0.7771944821845993,0.516204185582992,0.4706305171258046,0.5715504727529522,3.269351374069581,0.24911080300807953,0.20000000298023224,0.6538702845573425,0.4073683521361652,7.365847110748291
3,40,63,2520,660,0.005102995266548861,0.1434023498185529,leaky_relu,"[256, 256, 128, 32]",32768,5.966817221958591e-06,2.0,0.5417547797335558,0.7774068175133988,0.5164877130347516,0.47188458480063616,0.5704029189061949,3.2721957076758788,0.4012792408466339,0.20000000298023224,0.6544391512870789,0.6178707524482245,5.418335914611816
3,40,125,5000,817,0.004057439498603711,0.13723698674466572,leaky_relu,"[128, 256, 32]",16384,6.27658680656254e-06,1.0,0.541630853805268,0.7766476195880074,0.5164806504123535,0.4768737648016209,0.5632625838597042,3.2763152826381434,0.2554871141910553,0.20000000298023224,0.6552630662918091,0.40779491336485324,7.401299238204956
3,40,125,5000,18,0.0003887649918076629,0.1329007755495173,leaky_relu,"[256, 256, 128]",16384,5.2230266232289456e-05,1.0,0.5416162205145689,0.7768491464060163,0.5167076766198931,0.47146821576226344,0.5715504727529522,3.2642513027153717,0.25179770588874817,0.20000000298023224,0.6528502702713013,0.40750817065404704,7.322827100753784
3,40,63,2520,860,0.0020634687080419447,0.23954622386957508,relu,"[128, 256, 256, 32]",32768,6.443462475395991e-06,1.0,0.5415015419680534,0.7767667305702814,0.5161356942748366,0.47591488657062425,0.5637824159441328,3.267389785239253,0.24953986704349518,0.20000000298023224,0.6534779667854309,0.40766651369547985,5.413928985595703
