round,target_epoch,steps_per_epoch,updates_accumulated,candidate_id,lr,dropout,activation,hidden_dims,batch_size,weight_decay,pos_weight,pr_auc,roc_auc,f1,precision,recall,lift_at_10,threshold_f1,base_rate,top10_positive_rate,val_loss,duration_seconds
2,15,63,945,554,0.0011866632767327295,0.14382747626871067,relu,"[256, 32, 64]",32768,2.3855244339175047e-05,2.0,0.5392036362264526,0.7755952648663983,0.5150626714723762,0.4743295462051655,0.5634489387578956,3.2524814717101833,0.40803876519203186,0.20000000298023224,0.6504963040351868,0.619573585095395,2.0118980407714844
2,15,125,1875,346,0.0024358508109955305,0.11773789589214874,leaky_relu,"[64, 256, 32]",16384,6.755828781708721e-05,4.0,0.5391710711257366,0.7758883496810738,0.5153674303012677,0.4678881465775893,0.5735709521754482,3.2560124508140618,0.5660085082054138,0.20000000298023224,0.6512024998664856,0.9014600190237452,3.30423641204834
2,15,63,945,583,0.0004292980622284985,0.0674545067827875,leaky_relu,"[128, 256, 128, 64]",32768,1.8039036552078905e-06,2.0,0.5391449739980765,0.7757278949467357,0.5153412422752492,0.4770825329480348,0.5602710973361058,3.255718003873259,0.40947842597961426,0.20000000298023224,0.6511436104774475,0.6190192923137451,2.3239872455596924
2,15,16,240,50,0.004302895120069144,0.09940845727841122,relu,"[256, 64, 128, 32]",131072,9.086893922015441e-06,2.0,0.5391433976389933,0.7758543422021915,0.5151655119322556,0.4785066541043458,0.5579073325748362,3.254541110179706,0.40493831038475037,0.20000000298023224,0.6509082317352295,0.6195058517586259,1.5449063777923584
2,15,125,1875,235,0.0014250139127569583,0.30374432025486164,relu,"[256, 256, 64]",16384,2.5084688755463935e-06,1.0,0.5390977455277817,0.7757684047542718,0.5153815811050982,0.47013446968165534,0.5702656047706854,3.2558160535124534,0.258649080991745,0.20000000298023224,0.6511632204055786,0.4083900423175548,3.305732250213623
2,15,63,945,563,0.00276073972281858,0.31171438377165017,relu,"[256, 128, 256, 32]",32768,1.1319303402696327e-07,1.0,0.5389993003143947,0.7757544952170671,0.5148679055840931,0.47409651483383136,0.5633116246223862,3.2480677478303353,0.2513207495212555,0.20000000298023224,0.6496135592460632,0.4084764159945472,2.6018691062927246
2,15,32,480,241,0.005439966119278077,0.0605853907246757,leaky_relu,"[128, 32, 256]",65536,6.54094291170834e-05,4.0,0.5389630773082771,0.7754207741281195,0.5146359312111233,0.4821569366836927,0.5518066616972027,3.253364216486153,0.5775092840194702,0.20000000298023224,0.6506728529930115,0.9025680162036839,1.537041425704956
2,15,125,1875,278,0.0006549570768273144,0.058960919187656245,leaky_relu,"[128, 32]",16384,9.112334648761203e-05,1.0,0.5389612095484383,0.7754308452429629,0.5151338688383217,0.47106168142240434,0.5683039742634077,3.2517948262126026,0.25632283091545105,0.20000000298023224,0.6503589749336243,0.40851171144839943,2.6153011322021484
2,15,125,1875,199,0.003181595625734682,0.32344177895834153,leaky_relu,"[128, 128]",16384,1.1238018903539476e-06,2.0,0.5389448087924265,0.7756256443360546,0.5153504990072917,0.46921324068184195,0.5715504727529522,3.2514026276558248,0.41292136907577515,0.20000000298023224,0.6502805352210999,0.6193094181801199,2.663644313812256
2,15,125,1875,294,0.003842689301703065,0.14130774806484434,relu,"[32, 128, 64]",16384,2.443581694929557e-07,2.0,0.5389363022460609,0.7756498089222276,0.5152594777571455,0.4709216402760861,0.5688139981953,3.260327827031496,0.3985835611820221,0.20000000298023224,0.6520655751228333,0.6193930530918506,3.2822177410125732
2,15,125,1875,807,0.003826732036344683,0.4323034923087641,leaky_relu,"[256, 32, 128]",16384,1.334750747935463e-06,4.0,0.5389295961817151,0.7756262142721027,0.5152798232695139,0.4658049893809237,0.5765133979363647,3.251696776573408,0.5549479722976685,0.20000000298023224,0.6503393650054932,0.9169491803203186,3.254115581512451
2,15,125,1875,935,0.001325828452788451,0.3501811129752533,relu,"[256, 256]",16384,4.913458984562372e-05,4.0,0.5389194205944224,0.7755807428607844,0.5147541280745319,0.47839599757428747,0.557093255914316,3.254541110179706,0.5959268808364868,0.20000000298023224,0.6509082317352295,0.9014531165771802,2.696744680404663
2,15,32,480,876,0.0018274664110148788,0.06534221352080348,relu,"[128, 64, 256]",65536,7.950671405332101e-05,4.0,0.53890104603936,0.7757414715602879,0.5148483332575379,0.47997184866111553,0.5551904743222567,3.2556199542340645,0.5783114433288574,0.20000000298023224,0.6511240005493164,0.9026428974134513,1.6748733520507812
2,15,63,945,187,0.0063692800719115684,0.21110982412624063,relu,"[128, 32, 32]",32768,1.041751579291682e-07,1.0,0.5388839426163141,0.775475667858401,0.5146204475647214,0.46561170043829003,0.5751598728863432,3.2548352590972893,0.24092824757099152,0.20000000298023224,0.6509670615196228,0.40862782946344384,1.8640363216400146
2,15,125,1875,344,0.00047364333594264343,0.05595725233821293,leaky_relu,"[256, 256]",16384,0.00020427227905510828,2.0,0.5388126751548972,0.77531832518941,0.5145724055210441,0.47322192953572606,0.563841264859351,3.247773598912752,0.41197431087493896,0.20000000298023224,0.6495547294616699,0.619575462381904,2.6829543113708496
2,15,63,945,504,0.0007016221899259331,0.13549708513541564,leaky_relu,"[256, 128, 32, 128]",32768,8.153492655320327e-05,2.0,0.5387956155886261,0.7753684327122972,0.5151602375332675,0.46959996770677753,0.5705108085840951,3.2538544646821252,0.4068771004676819,0.20000000298023224,0.650770902633667,0.619791699664787,2.2597427368164062
2,15,125,1875,827,0.003061980820985245,0.16822026761941372,relu,"[128, 32, 256, 64]",16384,5.1061452453543256e-06,4.0,0.5387815830527558,0.7754570712477538,0.5145501111002043,0.47198893309104006,0.5655478834006826,3.255718003873259,0.5434725284576416,0.20000000298023224,0.6511436104774475,0.9050690443992165,3.911811113357544
2,15,125,1875,865,0.000552765678808222,0.07445672414755766,leaky_relu,"[64, 256, 64]",16384,5.215790000200418e-07,2.0,0.5387384529633614,0.7757300015432113,0.5151152322650342,0.4760157731855845,0.561212679979599,3.2447328680048457,0.407961368560791,0.20000000298023224,0.6489465832710266,0.6191631104840533,3.2835614681243896
2,15,32,480,623,0.0027724641875063664,0.3103402575347251,relu,"[256, 128, 128, 128]",65536,9.128132461372003e-05,4.0,0.5387321835578661,0.7756331518690307,0.5147389849964576,0.4741281038840886,0.5629585311310762,3.2492446415238883,0.5669011473655701,0.20000000298023224,0.6498489379882812,0.9027706204551719,2.0402746200561523
2,15,32,480,82,0.0061122041161582865,0.27762076056247287,relu,"[256, 128, 32, 128]",65536,3.515977802314336e-06,2.0,0.5387104460760184,0.7756138418041749,0.5152461868101533,0.4656476458242585,0.5766703283769469,3.249539088464691,0.3737538754940033,0.20000000298023224,0.6499078273773193,0.6214458853730112,1.9159939289093018
2,15,125,1875,520,0.001885499911654258,0.22375891459046593,relu,"[256, 64, 128, 256]",16384,5.823340043523053e-05,2.0,0.5387067066555394,0.7754292851698952,0.5150113305710876,0.47310203243687127,0.5650672839263996,3.2554238549556755,0.40305694937705994,0.20000000298023224,0.6510847806930542,0.6196806183006873,3.9223883152008057
2,15,63,945,914,0.0029676593032878606,0.10001908919585167,leaky_relu,"[64, 32]",32768,1.3759157863913354e-07,2.0,0.5386991650623475,0.7753846621932083,0.5151450695365287,0.4782407757526868,0.5582211934560006,3.254541110179706,0.420764297246933,0.20000000298023224,0.6509082317352295,0.6197436831811153,1.507397174835205
2,15,125,1875,998,0.0012517299980608235,0.3111704905803565,leaky_relu,"[128, 256]",16384,7.207800768719791e-05,1.0,0.5386976177150163,0.7752522679468186,0.5147430125183184,0.46798349813792217,0.5718839499391895,3.2521870247693805,0.25937166810035706,0.20000000298023224,0.6504374146461487,0.4087821230182998,2.6599645614624023
2,15,32,480,51,0.008338215899586315,0.06995158544472498,relu,"[64, 32]",65536,1.2963009537614925e-06,2.0,0.5386813707207545,0.7755280304261667,0.51502531762715,0.46761789678379656,0.5731295853113108,3.257483493425198,0.39997947216033936,0.20000000298023224,0.6514967083930969,0.6194007432027238,0.9753782749176025
2,15,63,945,135,0.006977367434384002,0.0948984877420562,relu,"[128, 32]",32768,4.747840046507737e-05,1.0,0.5386587856100826,0.7750824176250521,0.5146735839336232,0.4772136835224511,0.5585154380320922,3.25797403964439,0.26134002208709717,0.20000000298023224,0.6515948176383972,0.40876762812113937,1.5452485084533691
2,15,32,480,215,0.006630245464222379,0.26717108461389116,relu,"[256, 128, 256, 64]",65536,1.4562972555768048e-07,1.0,0.5386462015358884,0.7754501134127809,0.5141591257651957,0.4636150882142041,0.5770724626309388,3.254933308736484,0.2401975691318512,0.20000000298023224,0.6509866714477539,0.4088071067163731,2.114727020263672
2,15,125,1875,602,0.0014951257156625881,0.45662896219108284,relu,"[256, 256, 256, 32]",16384,3.1460445050899837e-06,4.0,0.5386395950606684,0.7755366238150192,0.5150924285758904,0.4724916709642036,0.566136372552866,3.2502254359390523,0.5714164972305298,0.20000000298023224,0.6500450968742371,0.9016860928843762,3.9348866939544678
2,15,63,945,988,0.008025823283651303,0.46991487071701465,leaky_relu,"[256, 256, 256]",32768,2.1218579040756967e-07,4.0,0.5385906599921174,0.7756056511680455,0.5148668532873959,0.4744287178808823,0.5628408333006395,3.2496371381038855,0.5715053677558899,0.20000000298023224,0.6499274373054504,0.9019250302925748,2.6051204204559326
2,15,63,945,2,0.0024744839195957693,0.33126942885127564,leaky_relu,"[128, 128, 128, 128]",32768,2.4658632538627263e-06,2.0,0.5385610073189834,0.7755026623076431,0.5153455508942372,0.46869728661622245,0.5723057004982541,3.2527756206277667,0.3964928984642029,0.20000000298023224,0.6505551338195801,0.6199836959301586,2.3694543838500977
2,15,63,945,432,0.0061910180770485025,0.14468374536018486,relu,"[32, 64, 256]",32768,6.875262413466666e-07,2.0,0.5385552224175799,0.7752420717962122,0.5150775836830291,0.4701890215261018,0.5694417199576288,3.2536583654037363,0.4126910865306854,0.20000000298023224,0.6507316827774048,0.6197041345304887,1.9386017322540283
2,15,125,1875,170,0.0017780985752075488,0.40180560941992527,leaky_relu,"[256, 32]",16384,1.3841696361503445e-06,2.0,0.5385545805507514,0.7752790791593847,0.5147444342129032,0.46727887945860763,0.5729432304131193,3.2425751798961286,0.40134546160697937,0.20000000298023224,0.6485150456428528,0.6198021869772792,2.5985424518585205
2,15,63,945,452,0.004499781517570854,0.4949783132767402,relu,"[256, 128]",32768,5.487921115961351e-07,2.0,0.5385512833655812,0.7752991330174781,0.5144568306010929,0.46406770036437056,0.5771215033936208,3.2517948262126026,0.41010767221450806,0.20000000298023224,0.6503589749336243,0.6195432318160036,1.671715497970581
2,15,125,1875,621,0.0056161490476446824,0.06593556871143376,leaky_relu,"[32, 64, 32, 32]",16384,4.8445484280362104e-05,1.0,0.5385466995025174,0.7751172617059836,0.5149012276886021,0.47514430732484075,0.561918866962219,3.25552190459487,0.2539221942424774,0.20000000298023224,0.6511043906211853,0.4089674665833507,4.282958507537842
2,15,125,1875,455,0.0033221796687325053,0.4850703211447369,leaky_relu,"[128, 128, 32]",16384,4.1545365693987244e-06,2.0,0.5385375194439591,0.7752784963686309,0.5143090440802818,0.461534264087993,0.5807112872219389,3.2538544646821252,0.3906559348106384,0.20000000298023224,0.650770902633667,0.6198217241979861,3.305420398712158
2,15,63,945,181,0.00039953790930096026,0.06659399257003726,leaky_relu,"[256, 64, 128, 32]",32768,0.00011654865471113563,2.0,0.5385181517552907,0.7753937192653677,0.5145428740815263,0.47459733545436467,0.5618305935893915,3.249931287021469,0.4108865559101105,0.20000000298023224,0.6499862670898438,0.6194719342547684,2.147136926651001
2,15,125,1875,620,0.0031250908984603648,0.13668756224461912,relu,"[32, 128]",16384,1.0420010807312668e-05,1.0,0.538512066433083,0.775293418301097,0.5150777950061487,0.47192194644023516,0.566921024755777,3.2510101310758275,0.26008978486061096,0.20000000298023224,0.6502020359039307,0.4087556819498312,2.6529793739318848
2,15,63,945,123,0.004969340415564749,0.15705187361813897,leaky_relu,"[32, 256, 64]",32768,1.8893124805112303e-07,2.0,0.538496679930136,0.7754100770047372,0.5144126361792913,0.47491552721808505,0.5610753658440896,3.2546391598189004,0.4015011191368103,0.20000000298023224,0.6509278416633606,0.6197539520780936,1.8690953254699707
2,15,16,240,765,0.00796272469859302,0.29011443573859386,relu,"[128, 128, 256, 32]",131072,2.749659437552786e-06,2.0,0.5384858336237692,0.7754103301787086,0.5149207528479445,0.4688577134941855,0.5710208325159873,3.248754393327916,0.3911708891391754,0.20000000298023224,0.6497508883476257,0.6202993203633118,1.5909416675567627
2,15,63,945,630,0.008937504190259873,0.14758273439551461,leaky_relu,"[32, 128, 256, 256]",32768,2.3191300707947566e-06,2.0,0.5384801362078665,0.7754280160773425,0.514519188676492,0.4684563542228628,0.5706285064145318,3.2502254359390523,0.41012105345726013,0.20000000298023224,0.6500450968742371,0.6205358347562947,2.4619967937469482
2,15,16,240,879,0.009953750189371446,0.17326655900093152,relu,"[256, 64, 128]",131072,1.1021548380007448e-06,2.0,0.5384644410024957,0.7756868374613933,0.5149144165093609,0.4811182495185835,0.5538173329671623,3.2478716485519463,0.41284844279289246,0.20000000298023224,0.649574339389801,0.6193561740820281,1.4269816875457764
2,15,32,480,960,0.0029384686177744957,0.06844099034295056,leaky_relu,"[128, 32, 32]",65536,9.265055050118343e-05,2.0,0.5384538250389627,0.7751979584142137,0.5142509265101894,0.4701174826538405,0.5675291302130331,3.252383422070989,0.40096205472946167,0.20000000298023224,0.6504766941070557,0.6197369996771498,1.165039300918579
2,15,32,480,508,0.009577351294074794,0.35207962698592493,leaky_relu,"[256, 64]",65536,7.616569568303977e-06,2.0,0.538439532360826,0.7753490492589762,0.5148009094772258,0.46517611850491264,0.5762780022754914,3.251108180715022,0.3924529552459717,0.20000000298023224,0.6502216458320618,0.6196401265062335,1.3257780075073242
2,15,63,945,488,0.0008689938551716721,0.06677782308973693,relu,"[128, 128]",32768,1.7251601326921936e-05,4.0,0.5384391283027505,0.7753958571147714,0.5147504837536538,0.482335593714369,0.5518360861548118,3.2468908541367822,0.6012564301490784,0.20000000298023224,0.6493781805038452,0.9019674515526818,1.654223918914795
2,15,125,1875,939,0.0006137967794268719,0.3415636605119977,leaky_relu,"[256, 256]",16384,0.00010802915728211885,1.0,0.5383889158079618,0.7748320506932115,0.5147166658519134,0.47057963123979163,0.5679901133822434,3.249539088464691,0.2579793930053711,0.20000000298023224,0.6499078273773193,0.40897931305104723,2.7214269638061523
2,15,16,240,188,0.00901157916999016,0.11138406580942058,relu,"[256, 64]",131072,5.083658777229658e-07,4.0,0.538350942108557,0.7754076367751354,0.5145883790941398,0.47784999033117814,0.557446349405626,3.247969698191141,0.5912286639213562,0.20000000298023224,0.6495939493179321,0.9017033173368296,1.177699327468872
2,15,63,945,55,0.005078295469207668,0.3751678352084564,relu,"[128, 64, 128]",32768,5.394989352108009e-07,1.0,0.538307948508491,0.7753315784992958,0.5148917468336448,0.4703210789680705,0.5687943818902271,3.2519909254909916,0.25820448994636536,0.20000000298023224,0.6503981947898865,0.40913764646954176,1.7952404022216797
2,15,63,945,648,0.0015774790923820804,0.15944125570367412,relu,"[128, 64, 32, 128]",32768,1.4039049037706255e-07,4.0,0.5382561199335264,0.7752891880446964,0.5147171915685895,0.47528716061892146,0.5612813370473537,3.24483091764404,0.5727789402008057,0.20000000298023224,0.6489661931991577,0.9042107011923078,2.23480224609375
2,15,125,1875,175,0.0027177142297339753,0.2288770453578668,relu,"[64, 32]",16384,1.6843924969282981e-06,4.0,0.5382112950214313,0.7752517192108138,0.5145466336202684,0.47021480411099026,0.56810781121268,3.2476755492735574,0.5803755521774292,0.20000000298023224,0.6495351195335388,0.9022259037825503,2.5492143630981445
2,15,63,945,507,0.0015821247169760752,0.27179573528006945,relu,"[128, 128, 256, 32]",32768,7.182817767851002e-07,1.0,0.5382035186065169,0.7754529341609138,0.5147587998160222,0.47640430681913026,0.5598297304719683,3.2506179325190496,0.2602521479129791,0.20000000298023224,0.6501235961914062,0.40871795519401294,2.2722346782684326
2,15,125,1875,837,0.0006726576207197207,0.2677355871763625,relu,"[256, 128, 32]",16384,0.0006241355988500707,4.0,0.5381971503423371,0.7751579757097395,0.5148588612597552,0.47951464690054324,0.5558280042371219,3.242673229535323,0.5909483432769775,0.20000000298023224,0.6485346555709839,0.9023386948919365,3.1936450004577637
2,15,16,240,427,0.006790566369425742,0.10638042535123228,leaky_relu,"[64, 32]",131072,1.8622615013953134e-05,4.0,0.5381747315344778,0.7753616564425281,0.5145848446581943,0.47345045238056,0.5635470202832594,3.24483091764404,0.5852577090263367,0.20000000298023224,0.6489661931991577,0.9018720192511518,0.8057634830474854
2,15,125,1875,218,0.0011376035245919424,0.4145475875618577,relu,"[256, 256]",16384,1.1863895964315382e-07,1.0,0.5381521148275399,0.7752133703526721,0.5143527866847154,0.4749470536937835,0.5608890109458983,3.2471850030543656,0.2653690278530121,0.20000000298023224,0.6494370102882385,0.4087818098127166,2.7107620239257812
2,15,125,1875,96,0.005514259508431941,0.05782779582689655,tanh,"[256, 32, 32, 32]",16384,2.5623158995401248e-05,4.0,0.5381396524983451,0.7752231214226188,0.5143743193765377,0.4735652102157858,0.5628800659107851,3.25306976954535,0.5879162549972534,0.20000000298023224,0.6506139636039734,0.9022477334120662,3.9268834590911865
2,15,63,945,849,0.004742057701166042,0.07993908173966838,tanh,"[256, 128, 128, 128]",32768,3.7645354537529143e-06,4.0,0.5380763471721165,0.7751370337586236,0.5142355548728302,0.46535439951068003,0.5745910000392326,3.253364216486153,0.5853321552276611,0.20000000298023224,0.6506728529930115,0.9025370175717152,2.352264642715454
2,15,125,1875,577,0.001612283434760601,0.48949906086928724,leaky_relu,"[256, 64, 64]",16384,1.6958365975753408e-05,4.0,0.5380436886642502,0.7751797378007041,0.5146284038914308,0.470337950858275,0.5681274275177528,3.2417904847593535,0.5705354809761047,0.20000000298023224,0.6483581066131592,0.9028774591752016,3.1567935943603516
2,15,125,1875,739,0.0015236892891229389,0.3546606904279057,leaky_relu,"[128, 32]",16384,3.589262723499032e-06,2.0,0.5380237587009697,0.7751605178270139,0.5142093095013438,0.4725598980807956,0.5639099219271058,3.243359875032904,0.40675991773605347,0.20000000298023224,0.6486719846725464,0.6201229596382134,2.5714588165283203
2,15,125,1875,156,0.005797003325555912,0.2972536026056756,relu,"[128, 32]",16384,2.3573496861240193e-05,4.0,0.5379793205463897,0.7750714739414383,0.5150289778116647,0.4792921400515268,0.5565243830672054,3.2486563436887215,0.5853292942047119,0.20000000298023224,0.6497312784194946,0.9023253387264433,2.660412549972534
2,15,63,945,964,0.006904079705092259,0.23223943717988682,relu,"[32, 128, 64]",32768,4.7060605957991015e-07,2.0,0.5379745936985454,0.7752983421223857,0.5148809127728758,0.4700284286489507,0.5691965161442191,3.250912081436633,0.3879685699939728,0.20000000298023224,0.6501824259757996,0.6216401118183431,1.8377165794372559
2,15,125,1875,895,0.006519606501172061,0.286480509336998,leaky_relu,"[64, 64, 32]",16384,1.2226115917954452e-06,4.0,0.5379724574394161,0.7752723270117293,0.513911268664733,0.47264943191174047,0.5630664208089764,3.2514026276558248,0.5647689700126648,0.20000000298023224,0.6502805352210999,0.9025114267490411,3.264073610305786
